,RegionName,State,CountyName,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30
2702,Gambrills,MD,Anne Arundel County,1186.6642344284398,1205.4830934434635,1229.2596594347704,1204.4222779499848,1276.4601343966144,1297.384174962882,1262.3637128962248,1253.0423999554855,1272.5848401647515,1421.5080777260785,1418.993967469571,1426.1703128154008,1400.9854465492872,1239.9042787428457,,1411.6229589224083,1659.811151536083,1610.1176313256003,1664.5736427253742,1692.1356075194392,1716.246271540621,1728.7566018111415,1709.4188404505653,1737.9522699304923,1724.0484655246582,1753.371689004505,1673.5956851185092,1636.8525851940635,1652.888315229625,1729.660600388066,1797.6659294915962,1800.0841662819453,1817.4836731131347,1778.8192462287675,1781.0094905223675,1772.236558289938,,1792.2379601586745,1743.3225626277194,1754.774616617305,1779.7253287153578,1830.7523732663371,1802.7465828347283,1809.5043294668224,1831.5856319701436,1827.9771393386532,1876.6811490127984,1875.77555440484,1984.161554371068,1920.2328898233425,1962.957604969608,1957.84010978594,1980.7203856108008,1967.29349455704,1967.9373942552304,1971.7062345036852,1969.8177729869597,1973.100403286509,1980.4958204281352,1986.1952700528543,1947.353669782436,1923.2680743636529,1923.067954358237,1951.0799280090948,1980.3638978976844,1986.0885652780723,1988.758338322868,1998.0388860302637,,2073.823910444974,2096.827852828116,2138.4477139962423,2085.084971953997,2107.7216730442447,2127.2294713167084,2139.5003633009715,2164.726862725964,2184.2648599530567,2226.131687861812,2272.310823200891,2336.6168416847054,2388.220972273903,2373.9194714007044,2346.362466835162,2349.443074664657,2397.581760401676,2445.331834363726,2453.691474105051,2476.144372537528,2528.0666666666666,2457.307619816997
2742,East Highland Park,VA,Henrico County,164.3224239616661,174.28088364823458,172.9651120020359,166.05171903069316,165.0564224633805,165.0598136693403,168.78694939969847,166.06402729176187,,174.1100414632857,177.68511858624134,,175.89805550517264,,168.17921932994972,165.4218902158942,167.95420847278834,168.22972090617142,170.76647165508425,171.1377062612454,173.14439036357012,172.64781771631928,170.70631647297523,173.57677840917052,170.47126804917025,175.81631517361276,182.98691587848177,188.1143181711533,182.3546902183745,179.99052152664046,185.00351962422843,192.8661189822146,189.0442825560562,188.05583965114863,187.24839835691648,,182.3717406889207,178.9850730696687,153.95804597616916,,194.33701693095043,,246.363932664183,245.310073897684,,254.7432804709795,257.14273933056995,243.8698074363369,245.5341872069796,230.77895822126607,235.8571894160026,235.47229641939333,256.3727899348865,265.96279924089646,268.77835128652544,,293.6026592902916,301.81193118959214,280.28679880870817,264.05773978888254,271.80984126689964,267.3809322127751,,,,,637.4944120329712,626.5605144975641,642.2344606611243,684.1800357101935,671.293533810664,731.8789569267511,801.0268189517232,828.6745360550343,875.461165739581,907.1819483415388,991.7730528921048,971.930926190826,976.1397884214988,,,1100.121825667177,1256.7283151479753,1233.4991762144732,1235.4952326199714,1228.3581832760792,1185.5802449260434,1252.27458957744,1275.6324113382218,1350.0,1284.3912527336229
2750,Lincolnia,VA,Fairfax County,1379.2393233506905,1412.4145236159432,1429.4333144832815,1540.5069349479948,1544.5695702942946,1557.1321430373637,1522.6293692817069,1494.5478698746945,1485.804916005649,1628.060181006725,,1735.8249996155316,1586.1721779505451,1642.1713504782963,1620.2922367167282,1676.289858960266,1654.521477026915,1677.9042816578733,1694.5582249276672,1657.0969585058913,1744.1948286167296,1759.5083774566874,1855.307499687713,1794.5638297555165,1808.2019963821583,1788.1599609075156,1779.0376105110563,1804.732065887172,1816.1906628248703,1831.2889595654333,1810.9058255263928,1809.2427947189128,1804.2985417422435,1809.9697171256075,1786.6344749157386,1803.3673953741804,1802.273277424368,1831.99226363292,1841.2153633555424,1861.4724548179188,1870.7123817606764,1878.1021893596549,1884.4372110138345,1888.398720543296,1874.624118552272,1841.771458851323,1841.4390134117727,1844.991501472444,1881.487559974251,1900.6822214190172,1919.3850028163283,1946.2195544517967,1952.8507425781768,1949.8223939226136,1925.801926979559,1901.1459650483143,1872.030746683525,1862.0516690629065,1859.5749849839249,1892.3689018982948,1936.7079952283184,1974.0054680270227,1993.1367329001112,1978.2792743902,1956.1369558663264,1947.5966418190176,1949.7111172994053,1943.9032629685655,1944.8891961642737,1969.5693961688885,1997.0079644476368,2021.360600086704,1988.0044053704487,1987.1579212502336,1990.8699226199492,2024.4943269384084,2055.916357527198,2094.0666013769933,2135.6855171382363,2153.0473941725336,2153.96193590088,2157.074200158021,2166.041811282862,2167.591930630959,2222.246383597055,2293.4047088299308,2326.996349078352,2287.0842880156847,2328.3636770276694,2341.125,2366.2011560943592
2767,Clifton,VA,Fairfax County,25.390910066270145,26.10359027089608,26.50329677137073,27.159049950339533,27.14994454254495,27.645455432760897,27.44209381985215,26.722777460237403,26.73256363791943,,26.826797760314868,,27.769066877536755,26.09024868126768,25.956773841175806,26.24395660200336,28.267637475605248,29.28429509506791,30.183994565743404,30.451657031697422,28.864634781602863,,27.606006408699848,29.639074729881557,32.11757179608497,32.59448330530768,32.20915030980336,31.05141509416781,30.59682083223889,29.949103470219416,29.67440420327979,29.1682074267113,30.51227661420071,,31.163629195825305,30.46623178150312,31.67818773636399,31.957409188559826,32.22161135529448,32.610750416337375,30.99532677791224,30.25957892426177,31.34430940061597,32.72713673770945,,32.45700913181096,33.07744230348048,34.503697182247144,33.065238789554655,33.36376052562207,34.75029076128343,35.604975727849826,35.48187329335879,35.5389277847906,36.0793493652095,36.93208312412933,34.6654283583414,36.50016482409442,37.00453555781378,,,,,,,158.41913934766347,151.74610925619692,153.48063653873714,216.9313614524781,267.98247889338364,,331.5815007530178,,,855.6810580841234,878.6317308043423,877.4215028567336,,829.5949489625436,,,775.2977009698664,704.598363275073,,1151.828303389829,1740.885623613494,1955.075614091398,1954.6734571072584,1876.3484762384944,1850.0,1983.0555944514492
2811,Tuckahoe,VA,Henrico County,,1186.1590128599237,,1182.349172641246,1247.1541289041202,1295.450731272602,1267.3227369161762,1179.7460929491756,1137.1457408673712,1125.4113856670292,1127.00241711778,1160.7861027581794,1205.1876186179406,1228.4156639547734,1241.3213083059125,1243.0449040206515,1242.6817599102271,1251.1317165992218,1243.9559091508374,1233.7818860843356,1205.2767697033728,1181.8397953287013,1185.5357881313646,1182.7608749331005,1213.1288887202588,1231.802969887522,1280.644288864748,1286.034354175696,1290.5450452000011,1281.9080290804543,1279.609565410825,1258.2990349812817,1249.5746975045713,1244.6407817167872,1270.8685693829077,1270.8821869459714,1280.219772665404,1293.9543539661029,1351.2333657792506,1373.064503735072,1381.0023654841716,1358.1050928485847,1360.2525444565915,1337.1714800103175,1326.0711805698695,1337.4577390309703,1366.417193828511,1369.907069944967,1358.9104619416985,1372.2675273083084,1425.9890485897697,1463.002852546521,1462.5841717165442,1436.8203048105934,1392.0240615329694,1356.8640943303797,1336.921665805447,1348.5422780429665,1349.004480977453,1351.4418891884177,1355.6699488224558,1353.1573981609522,1352.4722580026548,1368.0620241649872,1408.8972162180703,1458.2684981095365,1470.163276128991,1494.7851901704137,1470.7562983083778,1469.2429526491885,1453.8167308519087,1470.2579420360714,1501.9935063654912,1529.5964286811732,1578.5744984017283,1621.261490561388,1678.5371343655745,1688.8125341286132,1727.870318850902,1704.3459291284487,1738.713333343408,1739.6739249585294,1812.564206039928,1818.2712737414624,1806.2555895689784,1776.087565460767,1783.4754207698566,1814.2185541324025,1843.9922375170916,1866.920634920635,1885.8768798456692
2823,Fort Hunt,VA,Fairfax County,1279.3805533240843,1307.1103863614735,1312.1556597348422,1282.2648004513728,1296.245357488219,,1313.2165387635373,,1339.1343876319818,1342.5059851023566,1249.630426774469,1247.5291366869878,,1369.8860939931344,1395.7359937967217,1399.8996262263763,1431.1668632899427,1439.5372043377183,,1409.688117688918,1414.6355718245482,,1234.3979711117008,1445.8486924543952,1635.976607257926,,2213.6275677753065,2261.447037541447,2271.708253131723,,2276.1713523351227,2258.0615873580214,2296.690180565169,2350.74573058114,2333.219859761537,2322.0707768351363,2278.539661728818,2397.831709833635,2403.271059011829,2431.777226827984,2377.808738289914,2403.2314520229093,2374.187630742267,2406.4857057819863,,2245.2146326260017,2260.7136099012664,2276.651457891701,2773.797441342009,2875.236116143604,3007.8322618224743,2763.6400235106807,2768.0473962006504,2793.196488297841,2789.975747435401,2809.810008539344,2819.608898909916,,2790.790842916392,2834.851802859276,2956.8114088506463,2876.3889678444666,2846.421703609038,2845.035006304366,2952.064885933061,2955.147405106383,,3059.7856341061247,,3111.8701129687875,3165.4179040553663,3198.679753227586,3157.107818139546,3182.933776230469,3112.2008913608056,3341.991395534436,3485.383490218273,3505.000494320001,3250.8415440412628,3129.7338800196176,3217.133027781518,,,3104.6300811666897,3336.6498628431004,3462.724862337369,3489.447092162653,3546.236160260393,3727.2429299730456,3850.0,3843.8830666201975
2833,North East,MD,Cecil County,1140.0495005745177,,1111.4685784029036,1130.4239787714744,1138.0676908850803,1111.6570470940728,1107.3321731078122,1107.472155378261,1115.0145635481126,1103.0233136322831,1094.9292805232528,1111.1672709958243,,1187.772863605942,1194.7378486435678,1195.2402446535405,1197.1306022650422,1202.2609788221778,,1131.9035293188947,1105.9928978653638,1102.10153704311,1122.3698554654272,1161.9797438804171,1168.9525204418037,1204.0778292973148,1184.7025381453896,1210.730130963118,1164.1220204253116,1169.6566741245251,1162.0699317515746,1191.213250070645,,1193.7244689908744,1195.123060242474,1198.0972327163445,1202.2172053497584,1209.1089381427205,1236.513142406787,1251.189127063215,1257.7922525075355,1255.021655801625,1246.455260274514,1257.090408672319,1249.2037480195188,1247.010821458194,1239.863095290246,1276.8257931747391,1285.9133731508518,1301.6696718187825,1278.2166918838209,1292.2162363092923,1280.5259302728025,1275.1411074871642,1272.28761295741,1273.8994182256858,1297.6163220960534,1314.6833546638936,1345.429395898495,1334.6485280799066,1327.6544204150302,,1227.1581208877917,,1260.43290202324,1331.9705814955555,1353.1916358061642,1358.0203646877385,1369.3648666909585,1334.5827698116257,,1317.3514823095643,1352.9781937142084,1391.0956741090056,1422.214055839244,1484.6040740444248,1492.107902116463,1532.380046837677,1505.7595653489304,1554.775359613832,1575.651989685429,1618.413699789098,1579.7828712879716,1564.2791273143146,1557.5947262836776,1611.5652766808182,1671.7525591356232,1689.1472781588425,1703.4832390446968,1699.8333333333333,1748.9694290064422
2859,Rossville,MD,Baltimore County,1185.0022143674018,1212.2118626825848,1205.3499231834944,1238.2250636943152,1207.0661892866744,1271.791218024344,,1319.1943981722873,1322.9119739559233,1387.196376207544,1362.7568842308183,1343.4124995270563,1263.6203441049215,1361.0480732650406,1395.3960050679975,1441.9802126890825,1356.170367063831,1343.613246385661,1350.2623025266123,1349.4816108248378,1360.0442068333473,1356.8894950840067,1383.4757418709926,1356.9626800879516,1395.4196499195143,1391.3086061609197,1406.497683382668,1365.4871625194808,1358.4568271466064,1380.3451452270162,1398.8201320427272,1437.0876855000126,1434.7400177595564,1446.181944030276,1388.2806960952666,1347.9426512638702,1347.272375085053,1382.0758389506975,1432.5727562545298,1415.5292594656146,1416.9292987293627,1403.9562932040574,1423.8334257107165,1401.3046202019564,1371.2424775633135,1356.7592877304196,1380.7406361380731,1425.0775269530732,1436.2814224671388,1435.8524402128078,1449.735676577577,1450.101211879528,1445.792450502666,1431.9394417691713,1456.8390032440298,1448.0054513381942,1421.9433678779835,1390.0307634293156,1418.7495051944684,1456.6681083889184,1483.009794712659,1448.590051559939,1416.5776461076678,1400.4513406461738,1427.512700444898,1439.5542070913978,1469.3033071817229,1468.2979395901557,1517.51894840714,1513.5752973429571,1549.4628739632024,1540.4924426032255,1567.0244128357344,1576.9396390792158,1612.274994963946,1645.6391201102945,1672.7900053876606,1702.6042750138931,1731.2455085398428,1769.221064869609,1775.4944808092134,1737.2913686120476,1772.1974316428148,1764.7237853192262,1809.648008137605,1763.3295416243009,1774.1500076164098,1780.7115886445097,1792.466180488061,1806.8602693602693,1811.560911965032
2894,Damascus,MD,Montgomery County,858.6783969126143,838.351477731545,852.3068519233616,862.6827679589911,874.5736289393202,887.4382354784437,884.0330015386321,,,889.4938880433369,901.777011826908,904.8312875270668,905.9337556528842,901.5195345696632,882.2042164709167,918.256766343206,921.4009431492416,948.76199607665,905.132508835086,935.9971130595862,918.1034957522378,940.2384904576844,,942.04990641435,937.6582996173626,942.9212492351538,,906.0494427629326,929.4987854528408,1009.3099116952874,1013.8756836795372,1025.923813627674,,1022.2686372612274,1027.2353414896722,1028.7725070943752,1027.978556286564,1001.8884033778612,995.7294381672388,987.9228641521604,1047.070099556177,1077.151523675013,1109.4967990493508,1067.2235844864956,1069.1197924441826,1069.3652341699185,1074.4856944124317,1058.7309765558027,1040.629819447848,1035.6130008879286,1045.7831293140987,1061.0848386860616,1071.964765281841,1073.2633533788137,1085.1636503469513,1093.2036845398263,,1112.9192680594454,,,,,1201.5468009482934,1214.137421485013,1234.650756630703,1244.9367591618634,1257.758263030369,1233.0226200733268,,,1074.5172106073835,1220.9111435637235,1419.5810601849566,1428.6142313972016,1472.6690070127995,1445.0235754816492,1466.496697178617,1447.467237485425,1331.0923906903367,,1227.5507108126656,1410.374602616581,1420.9051437972844,1610.720506219615,1851.875789781516,2400.636712249572,2432.460366322386,2482.9388820602453,2650.1302152293297,2725.0,3073.541870360018
2904,East Riverdale,MD,Prince Georges County,0.0077995344486036,0.0098253604628798,,,0.0124077640177006,0.0143345978433523,0.0173391160478377,,0.0157242899004609,,,0.0151374973353867,,0.0105262981758756,,,,,,,,,1064.1998109445674,,,1090.0296105114444,1123.294306708646,1103.047611089063,1112.1756748212654,,1175.5617337926126,1178.7660598372663,1142.6469958863424,1143.185951939331,1132.7564052410196,1124.1333200501354,,1155.6855852690107,1165.9022662664056,1146.9442552792495,1234.0475729729424,1277.840792348467,1315.191138543705,1227.7891026625748,1228.004065143724,1227.3892359792378,1246.448996252716,,1253.2640552053172,1251.9296819858669,1241.297048130905,,1154.7329570631612,1150.8098036958138,1199.5506080737837,1337.810903143849,1385.1889573973997,1384.9102382470198,,1378.9209768295016,1378.8353102023034,1375.1657314282822,1401.1786230405824,1376.1425766218244,1377.4443389318392,1353.6543892215807,1367.3485698233944,1375.8129969323616,1399.8389209154188,1408.2609278702485,1414.9870149226188,1414.5052782956125,1420.8160690730206,1426.0817682910474,1418.196499344508,1432.256990822259,,1444.5768912812869,1444.7832949923968,1473.8923360641547,1492.002084845886,1511.3460991617449,1523.5760966627963,1520.0758972115486,1522.0353608416044,1522.1856407913583,1561.0689174594786,1587.888352389598,1596.0270727496102,1592.861111111111,1575.4024452867272
2915,California,MD,Saint Marys County,1320.4785554627488,1298.9682948884335,,1313.0371918691712,1343.7981644601448,1338.459939966582,1338.9867344228282,1318.6573136061556,1327.1744124267666,1354.785622285394,1346.5645888692088,1350.3325856340969,1327.9277387824018,,,1350.840980374066,1359.0141569150535,1370.7777933244183,1399.3600945476064,1391.4520766275184,1386.484648830517,1380.7181867380425,1390.003376970393,1411.5592131071935,1397.803048143994,1398.8630560938393,1410.5422755217924,1421.1350956795918,1430.118407147522,1410.4924871117826,1408.3018085843848,1398.1242923401317,1409.227875159433,1412.617121207685,1486.5242849007616,1483.0692480320556,1500.471099359645,1472.6693702569453,1481.0588725797604,1482.041478783297,1465.8410618022183,1478.0647289003743,1486.4878290242084,1504.7536011637574,1524.3923616083596,1513.490891927505,1524.5009053504073,1510.0887414744143,1493.9108973128211,1476.0237753961155,1489.3517502825182,1531.553107785493,1544.859521547524,1547.3678889854853,1548.7275699962577,1555.8767019951963,1565.2888327360338,1573.746894204423,1555.5848694247954,1541.8831462646767,1579.351926367524,1612.6306161393438,1628.089585092307,1608.177475809122,1598.1934795816417,1652.8573708136676,1660.959517258155,1664.9480156899522,1632.1796090599073,1635.5528654591058,1671.9210933145173,1684.3896276310077,1698.5184235040904,1669.3459809454916,1668.5746650077738,1707.0338476743036,1751.8979962577462,1844.8807859072688,1861.044048756403,1918.528654419615,1865.7947826907575,,1904.3247979242376,1939.75160131408,1931.147370550972,1916.8903534614085,1949.6188157507831,1955.9396174181436,1975.031409060521,1960.8333333333333,1961.1650678242652
